subj block task lag t2in correct1 correct2
mora b training 8 1 True 1.00
mora b training 7 0 True 0.00
mora b training 8 1 True 0.00
mora b training 7 1 True 1.00
mora b training 7 0 True 1.00
mora b training 7 1 True 1.00
mora b training 8 0 True 1.00
mora b training 8 0 True 1.00
mora b training 8 1 True 1.00
mora b training 7 1 True 1.00
mora b training 7 1 True 1.00
mora b retest 3 1 True 1.00
mora b retest 6 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 0 0 True 1.00
mora b retest 0 0 True 1.00
mora b retest 4 1 True 1.00
mora b retest 7 1 True 1.00
mora b retest 5 1 True 1.00
mora b retest 1 1 True 1.00
mora b retest 1 1 True 1.00
mora b retest 7 1 True 1.00
mora b retest 5 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 0 0 True 1.00
mora b retest 5 1 True 1.00
mora b retest 2 1 True 1.00
mora b retest 1 1 True 1.00
mora b retest 8 1 True 1.00
mora b retest 6 1 True 1.00
mora b retest 3 1 True 0.00
mora b retest 2 1 True 1.00
mora b retest 2 1 False 1.00
mora b retest 6 1 True 1.00
mora b retest 1 1 False 1.00
mora b retest 0 0 True 1.00
mora b retest 8 1 True 0.00
mora b retest 2 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 3 1 True 1.00
mora b retest 3 1 False 1.00
mora b retest 8 1 True 1.00
mora b retest 0 0 False 0.00
mora b retest 6 1 True 1.00
mora b retest 1 1 True 1.00
mora b retest 4 1 True 1.00
mora b retest 3 1 False 1.00
mora b retest 8 1 True 1.00
mora b retest 4 1 True 0.00
mora b retest 5 1 True 1.00
mora b retest 4 1 True 1.00
mora b retest 1 1 False 1.00
mora b retest 0 0 False 1.00
mora b retest 4 1 True 0.00
mora b retest 0 0 True 1.00
mora b retest 7 1 True 1.00
mora b retest 5 1 True 0.00
mora b retest 2 1 True 1.00
mora b retest 8 1 True 1.00
mora b retest 5 1 True 1.00
mora b retest 2 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 7 1 True 1.00
mora b retest 5 1 True 1.00
mora b retest 4 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 7 1 True 1.00
mora b retest 3 1 True 1.00
mora b retest 8 1 True 1.00
mora b retest 2 1 True 0.00
mora b retest 0 0 True 1.00
mora b retest 0 0 True 0.00
mora b retest 4 1 True 0.00
mora b retest 2 1 True 1.00
mora b retest 0 0 True 0.00
mora b retest 8 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 7 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 3 1 True 1.00
mora b retest 7 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 6 1 True 1.00
mora b retest 1 1 False 0.00
mora b retest 4 1 True 1.00
mora b retest 8 1 True 1.00
mora b retest 0 0 True 1.00
mora b retest 6 1 True 1.00
mora b retest 6 1 True 1.00
mora b retest 1 1 True 1.00
mora b retest 5 1 True 1.00
mora b retest 6 1 False 1.00
mora b retest 7 1 True 1.00
mora b retest 3 1 True 1.00
mora b retest 0 0 True 1.00
hyeong a test 2 1 False 0.00
hyeong a test 3 1 True 0.00
hyeong a test 2 1 True 0.00
hyeong a test 4 1 True 0.00
hyeong a test 6 1 True 0.00
hyeong a test 2 1 True 0.00
hyeong a test 1 1 True 0.00
hyeong a test 7 1 True 0.00
hyeong a test 0 0 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 3 1 False 1.00
hyeong a test 6 1 True 0.00
hyeong a test 3 1 True 0.00
hyeong a test 0 0 True 1.00
hyeong a test 1 1 True 1.00
hyeong a test 6 1 True 1.00
hyeong a test 6 1 True 0.00
hyeong a test 8 1 True 0.00
hyeong a test 7 1 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 1 1 True 1.00
hyeong a test 3 1 True 0.00
hyeong a test 3 1 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 2 1 True 0.00
hyeong a test 0 0 True 1.00
hyeong a test 4 1 True 0.00
hyeong a test 5 1 True 0.00
hyeong a test 5 1 True 0.00
hyeong a test 6 1 True 1.00
hyeong a test 8 1 True 0.00
hyeong a test 4 1 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 8 1 True 0.00
hyeong a test 5 1 True 0.00
hyeong a test 0 0 True 1.00
hyeong a test 2 1 True 0.00
hyeong a test 6 1 True 0.00
hyeong a test 1 1 True 0.00
hyeong a test 0 0 True 1.00
hyeong a test 3 1 True 0.00
hyeong a test 1 1 True 0.00
hyeong a test 4 1 True 0.00
hyeong a test 0 0 True 1.00
hyeong a test 1 1 True 0.00
hyeong a test 5 1 True 1.00
hyeong a test 4 1 True 0.00
hyeong a test 1 1 True 0.00
hyeong a test 4 1 True 0.00
hyeong a test 3 1 True 0.00
hyeong a test 7 1 True 0.00
hyeong a test 4 1 True 0.00
hyeong a test 2 1 True 0.00
hyeong a test 5 1 True 0.00
hyeong a test 0 0 True 1.00
hyeong a test 5 1 False 0.00
hyeong a test 0 0 True 1.00
hyeong a test 5 1 True 0.00
hyeong a test 8 1 True 1.00
hyeong a test 0 0 False 1.00
hyeong a test 0 0 True 1.00
hyeong a test 8 1 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 1 1 True 1.00
hyeong a test 7 1 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 8 1 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 7 1 False 0.00
hyeong a test 0 0 True 1.00
hyeong a test 8 1 True 1.00
hyeong a test 0 0 True 1.00
hyeong a test 7 1 True 0.00
hyeong a test 6 1 True 1.00
hyeong a test 4 1 True 1.00
hyeong a test 2 1 True 1.00
hyeong a test 7 1 True 1.00
hyeong a test 5 1 True 1.00
hyeong a test 6 1 True 1.00
hyeong a test 7 1 True 1.00
hyeong a test 2 1 True 1.00
hyeong a test 8 1 True 0.00
hyeong a test 3 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 9 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 9 1 True 1.00
hyeong a training 7 1 True 0.00
hyeong a training 7 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 8 1 True 1.00
hyeong a training 7 1 True 0.00
hyeong a training 8 1 True 1.00
hyeong a training 9 1 True 1.00
hyeong a training 9 0 True 1.00
hyeong a training 7 0 True 1.00
hyeong a training 7 1 True 0.00
hyeong a training 8 1 True 1.00
hyeong a training 7 0 True 1.00
hyeong a training 8 1 True 1.00
hyeong a training 7 1 True 0.00
hyeong a training 7 1 True 1.00
hyeong a training 9 1 True 0.00
hyeong a training 9 1 True 1.00
hyeong a training 8 1 True 1.00
hyeong a training 7 0 True 1.00
hyeong a training 8 1 True 1.00
hyeong a training 7 1 True 0.00
hyeong a training 9 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 8 0 False 1.00
hyeong a training 8 1 True 1.00
hyeong a training 9 0 True 1.00
hyeong a training 9 1 True 1.00
hyeong a training 8 0 True 1.00
hyeong a training 8 1 True 1.00
hyeong a training 8 1 True 1.00
hyeong a training 7 1 True 1.00
hyeong a training 9 1 True 1.00
hyeong a training 8 1 True 1.00
hyeong a training 4 1 True 0.00
hyeong a training 6 0 True 1.00
hyeong a training 6 1 True 0.00
hyeong a training 5 1 True 1.00
hyeong a training 4 1 True 1.00
hyeong a training 4 1 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 6 1 True 1.00
hyeong a training 4 0 True 1.00
hyeong a training 6 1 True 0.00
hyeong a training 4 0 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 6 0 True 1.00
hyeong a training 4 1 True 0.00
hyeong a training 4 1 True 1.00
hyeong a training 5 0 True 1.00
hyeong a training 6 0 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 6 1 True 1.00
hyeong a training 4 1 True 0.00
hyeong a training 5 0 True 1.00
hyeong a training 6 0 True 1.00
hyeong a training 4 1 True 1.00
hyeong a training 6 1 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 4 1 True 1.00
hyeong a training 6 1 True 1.00
hyeong a training 5 0 True 1.00
hyeong a training 5 0 True 1.00
hyeong a training 6 1 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 6 1 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 5 0 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 6 1 True 1.00
hyeong a training 5 1 True 1.00
hyeong a training 6 0 True 1.00
hyeong a training 4 1 True 0.00
hyeong a training 3 1 True 1.00
hyeong a training 1 1 True 0.00
hyeong a training 2 1 True 1.00
hyeong a training 3 1 False 0.00
hyeong a training 3 1 False 0.00
hyeong a training 3 1 True 1.00
hyeong a training 1 0 True 1.00
hyeong a training 2 0 True 1.00
hyeong a training 2 1 True 1.00
hyeong a training 2 1 True 1.00
hyeong a training 2 1 True 1.00
hyeong a training 2 0 True 1.00
hyeong a training 2 0 False 1.00
hyeong a training 1 1 True 1.00
hyeong a training 2 1 True 1.00
hyeong a training 1 0 True 1.00
hyeong a training 1 1 False 1.00
hyeong a training 3 0 True 1.00
hyeong a training 1 0 True 1.00
hyeong a training 3 1 True 0.00
hyeong a training 1 1 True 1.00
hyeong a training 2 1 True 1.00
hyeong a training 3 0 True 1.00
hyeong a training 2 1 True 1.00
hyeong a training 2 1 True 1.00
hyeong a training 3 1 False 0.00
hyeong a training 2 1 True 1.00
hyeong a training 1 1 True 1.00
hyeong a training 2 0 True 1.00
hyeong a training 2 1 True 0.00
hyeong a training 3 1 True 0.00
hyeong a training 1 1 True 1.00
hyeong a training 3 1 True 1.00
hyeong a training 1 1 True 0.00
hyeong a training 3 1 True 1.00
hyeong a training 3 1 True 1.00
hyeong a training 3 1 True 0.00
hyeong a training 3 1 True 0.00
hyeong a training 3 1 True 0.00
hyeong a training 1 0 True 1.00
hyeong a retest 2 1 True 1.00
hyeong a retest 3 1 True 0.00
hyeong a retest 2 1 True 1.00
hyeong a retest 4 1 True 0.00
hyeong a retest 6 1 True 0.00
hyeong a retest 2 1 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 7 1 True 0.00
hyeong a retest 0 0 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 3 1 True 0.00
hyeong a retest 6 1 True 0.00
hyeong a retest 3 1 True 0.00
hyeong a retest 0 0 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 6 1 True 0.00
hyeong a retest 6 1 True 0.00
hyeong a retest 8 1 True 1.00
hyeong a retest 7 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 3 1 True 1.00
hyeong a retest 3 1 True 0.00
hyeong a retest 0 0 True 1.00
hyeong a retest 2 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 4 1 True 1.00
hyeong a retest 5 1 True 0.00
hyeong a retest 5 1 True 1.00
hyeong a retest 6 1 True 1.00
hyeong a retest 8 1 True 1.00
hyeong a retest 4 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 8 1 True 1.00
hyeong a retest 5 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 2 1 True 1.00
hyeong a retest 6 1 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 3 1 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 4 1 False 0.00
hyeong a retest 0 0 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 5 1 True 1.00
hyeong a retest 4 1 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 4 1 True 1.00
hyeong a retest 3 1 True 1.00
hyeong a retest 7 1 True 1.00
hyeong a retest 4 1 True 0.00
hyeong a retest 2 1 True 1.00
hyeong a retest 5 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 5 1 True 0.00
hyeong a retest 0 0 True 1.00
hyeong a retest 5 1 True 0.00
hyeong a retest 8 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 8 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 1 1 True 1.00
hyeong a retest 7 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 8 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 7 1 True 1.00
hyeong a retest 0 0 True 1.00
hyeong a retest 8 1 True 1.00
hyeong a retest 0 0 True 0.00
hyeong a retest 7 1 True 0.00
hyeong a retest 6 1 True 1.00
hyeong a retest 4 1 True 1.00
hyeong a retest 2 1 True 1.00
hyeong a retest 7 1 True 0.00
hyeong a retest 5 1 True 1.00
hyeong a retest 6 1 True 0.00
hyeong a retest 7 1 True 1.00
hyeong a retest 2 1 True 0.00
hyeong a retest 8 1 True 1.00
hyeong a retest 3 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 1 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 1 1 True 0.00
rodrigo a test 5 1 True 0.00
rodrigo a test 6 1 True 1.00
rodrigo a test 7 1 True 1.00
rodrigo a test 7 1 True 1.00
rodrigo a test 4 1 True 0.00
rodrigo a test 7 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 2 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 5 1 True 0.00
rodrigo a test 5 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 0 0 False 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 2 1 True 0.00
rodrigo a test 8 1 True 1.00
rodrigo a test 1 1 True 0.00
rodrigo a test 1 1 True 1.00
rodrigo a test 3 1 True 1.00
rodrigo a test 4 1 True 1.00
rodrigo a test 5 1 True 1.00
rodrigo a test 8 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 7 1 True 1.00
rodrigo a test 7 1 True 1.00
rodrigo a test 3 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 8 1 True 1.00
rodrigo a test 1 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 6 1 True 1.00
rodrigo a test 6 1 True 1.00
rodrigo a test 5 1 True 1.00
rodrigo a test 1 1 True 0.00
rodrigo a test 2 1 True 1.00
rodrigo a test 2 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 3 1 True 1.00
rodrigo a test 6 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 5 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 5 1 True 1.00
rodrigo a test 7 1 True 0.00
rodrigo a test 4 1 True 1.00
rodrigo a test 8 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 3 1 True 0.00
rodrigo a test 4 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 1 1 True 0.00
rodrigo a test 3 1 True 0.00
rodrigo a test 4 1 True 1.00
rodrigo a test 2 1 True 0.00
rodrigo a test 3 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 1 1 True 0.00
rodrigo a test 4 1 True 1.00
rodrigo a test 8 1 True 0.00
rodrigo a test 8 1 True 1.00
rodrigo a test 7 1 True 0.00
rodrigo a test 2 1 True 0.00
rodrigo a test 4 1 True 1.00
rodrigo a test 6 1 True 0.00
rodrigo a test 7 1 True 1.00
rodrigo a test 3 1 True 1.00
rodrigo a test 2 1 True 0.00
rodrigo a test 4 1 True 1.00
rodrigo a test 2 1 True 0.00
rodrigo a test 3 1 True 1.00
rodrigo a test 5 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 6 1 True 1.00
rodrigo a test 8 1 True 1.00
rodrigo a test 0 0 True 1.00
rodrigo a test 6 1 True 0.00
rodrigo a test 8 1 True 0.00
rodrigo a test 0 0 True 1.00
rodrigo a test 6 1 True 1.00
rodrigo a training 7 1 True 0.00
rodrigo a training 9 1 False 1.00
rodrigo a training 7 1 True 1.00
rodrigo a training 9 1 True 0.00
rodrigo a training 7 1 True 1.00
rodrigo a training 8 1 True 1.00
rodrigo a training 7 1 True 0.00
rodrigo a training 7 1 True 0.00
rodrigo a training 8 1 True 1.00
rodrigo a training 8 0 True 1.00
rodrigo a training 9 1 True 1.00
rodrigo a training 7 1 True 1.00
rodrigo a training 7 1 True 1.00
rodrigo a training 7 0 True 1.00
rodrigo a training 7 1 True 1.00
rodrigo a training 9 1 True 1.00
rodrigo a training 9 0 True 1.00
rodrigo a training 8 0 True 1.00
rodrigo a training 7 1 True 1.00
rodrigo a training 7 1 True 0.00
rodrigo a training 8 1 True 1.00
rodrigo a training 9 1 True 1.00
rodrigo a training 8 1 True 0.00
rodrigo a training 9 1 True 1.00
rodrigo a training 8 1 True 1.00
rodrigo a training 9 0 True 1.00
rodrigo a training 7 1 True 0.00
rodrigo a training 9 1 True 0.00
rodrigo a training 9 1 True 1.00
rodrigo a training 7 1 True 0.00
rodrigo a training 9 1 True 1.00
rodrigo a training 7 1 True 1.00
rodrigo a training 8 1 True 1.00
rodrigo a training 9 0 False 1.00
rodrigo a training 9 0 True 1.00
rodrigo a training 8 1 True 1.00
rodrigo a training 7 1 True 1.00
rodrigo a training 9 1 True 1.00
rodrigo a training 9 1 True 1.00
rodrigo a training 8 1 True 1.00
rodrigo a training 6 0 True 1.00
rodrigo a training 6 1 True 0.00
rodrigo a training 6 1 True 1.00
rodrigo a training 4 1 True 1.00
rodrigo a training 4 1 True 1.00
rodrigo a training 6 1 True 1.00
rodrigo a training 4 1 True 1.00
rodrigo a training 6 1 True 0.00
rodrigo a training 6 1 True 0.00
rodrigo a training 5 1 True 1.00
rodrigo a training 4 1 True 0.00
rodrigo a training 6 0 True 1.00
rodrigo a training 5 1 True 1.00
rodrigo a training 6 1 True 1.00
rodrigo a training 4 0 True 1.00
rodrigo a training 5 0 True 1.00
rodrigo a training 6 1 True 1.00
rodrigo a training 6 1 True 1.00
rodrigo a training 6 1 True 0.00
rodrigo a training 4 1 True 1.00
rodrigo a training 4 1 True 1.00
rodrigo a training 6 1 True 1.00
rodrigo a training 5 0 True 1.00
rodrigo a training 4 1 True 1.00
rodrigo a training 6 0 False 1.00
rodrigo a training 6 0 True 1.00
rodrigo a training 5 1 True 0.00
rodrigo a training 6 1 True 1.00
rodrigo a training 6 1 True 0.00
rodrigo a training 5 1 True 1.00
rodrigo a training 4 0 True 1.00
rodrigo a training 5 0 True 1.00
rodrigo a training 5 1 True 0.00
rodrigo a training 5 1 True 1.00
rodrigo a training 6 1 True 0.00
rodrigo a training 4 1 True 1.00
rodrigo a training 5 1 True 1.00
rodrigo a training 6 0 True 1.00
rodrigo a training 4 1 True 0.00
rodrigo a training 6 1 True 1.00
rodrigo a training 1 1 True 0.00
rodrigo a training 2 1 True 1.00
rodrigo a training 1 1 True 1.00
rodrigo a training 2 1 True 0.00
rodrigo a training 1 1 True 1.00
rodrigo a training 3 0 True 1.00
rodrigo a training 1 1 True 1.00
rodrigo a training 2 0 True 1.00
rodrigo a training 3 0 True 1.00
rodrigo a training 2 0 True 1.00
rodrigo a training 2 1 True 0.00
rodrigo a training 3 1 True 1.00
rodrigo a training 2 0 True 1.00
rodrigo a training 1 1 True 1.00
rodrigo a training 3 1 True 0.00
rodrigo a training 2 1 True 0.00
rodrigo a training 3 1 True 1.00
rodrigo a training 3 1 True 0.00
rodrigo a training 2 1 True 1.00
rodrigo a training 3 1 True 0.00
rodrigo a training 2 1 True 0.00
rodrigo a training 1 1 True 1.00
rodrigo a training 2 0 True 1.00
rodrigo a training 3 1 True 0.00
rodrigo a training 1 1 True 0.00
rodrigo a training 3 1 True 0.00
rodrigo a training 1 0 True 1.00
rodrigo a training 1 1 True 1.00
rodrigo a training 3 1 True 0.00
rodrigo a training 3 1 True 0.00
rodrigo a training 2 1 True 0.00
rodrigo a training 2 1 True 0.00
rodrigo a training 1 1 True 1.00
rodrigo a training 1 1 True 1.00
rodrigo a training 1 1 True 1.00
rodrigo a training 2 0 True 1.00
rodrigo a training 2 0 True 1.00
rodrigo a training 2 1 True 1.00
rodrigo a training 3 1 True 1.00
rodrigo a training 3 1 True 0.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 1 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 1 1 True 1.00
rodrigo a retest 5 1 True 1.00
rodrigo a retest 6 1 True 1.00
rodrigo a retest 7 1 True 0.00
rodrigo a retest 7 1 True 1.00
rodrigo a retest 4 1 True 0.00
rodrigo a retest 7 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 2 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 5 1 True 1.00
rodrigo a retest 5 1 True 0.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 2 1 True 0.00
rodrigo a retest 8 1 True 1.00
rodrigo a retest 1 1 True 1.00
rodrigo a retest 1 1 True 0.00
rodrigo a retest 3 1 True 0.00
rodrigo a retest 4 1 True 0.00
rodrigo a retest 5 1 True 1.00
rodrigo a retest 8 1 True 0.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 7 1 True 1.00
rodrigo a retest 7 1 True 1.00
rodrigo a retest 3 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 8 1 True 1.00
rodrigo a retest 1 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 6 1 True 1.00
rodrigo a retest 6 1 True 1.00
rodrigo a retest 5 1 True 0.00
rodrigo a retest 1 1 True 1.00
rodrigo a retest 2 1 True 0.00
rodrigo a retest 2 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 3 1 True 0.00
rodrigo a retest 6 1 True 0.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 5 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 5 1 True 1.00
rodrigo a retest 7 1 True 1.00
rodrigo a retest 4 1 True 0.00
rodrigo a retest 8 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 3 1 True 1.00
rodrigo a retest 4 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 1 1 True 1.00
rodrigo a retest 3 1 True 1.00
rodrigo a retest 4 1 True 0.00
rodrigo a retest 2 1 True 0.00
rodrigo a retest 3 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 1 1 False 1.00
rodrigo a retest 4 1 True 0.00
rodrigo a retest 8 1 True 1.00
rodrigo a retest 8 1 True 0.00
rodrigo a retest 7 1 True 1.00
rodrigo a retest 2 1 True 0.00
rodrigo a retest 4 1 True 1.00
rodrigo a retest 6 1 True 0.00
rodrigo a retest 7 1 True 1.00
rodrigo a retest 3 1 True 1.00
rodrigo a retest 2 1 True 1.00
rodrigo a retest 4 1 True 0.00
rodrigo a retest 2 1 True 1.00
rodrigo a retest 3 1 True 0.00
rodrigo a retest 5 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 6 1 True 0.00
rodrigo a retest 8 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 6 1 True 1.00
rodrigo a retest 8 1 True 1.00
rodrigo a retest 0 0 True 1.00
rodrigo a retest 6 1 True 0.00
anna a test 1 1 True 1.00
anna a test 2 1 True 0.00
anna a test 8 1 False 0.00
anna a test 8 1 True 0.00
anna a test 7 1 False 0.00
anna a test 4 1 False 0.00
anna a test 3 1 True 0.00
anna a test 2 1 True 0.00
anna a test 3 1 True 0.00
anna a test 2 1 False 0.00
anna a test 7 1 True 0.00
anna a test 0 0 True 1.00
anna a test 6 1 True 0.00
anna a test 3 1 True 0.00
anna a test 5 1 True 0.00
anna a test 4 1 True 0.00
anna a test 0 0 True 1.00
anna a test 0 0 True 1.00
anna a test 0 0 True 1.00
anna a test 4 1 True 0.00
anna a test 7 1 True 0.00
anna a test 0 0 False 1.00
anna a test 3 1 True 0.00
anna a test 3 1 True 0.00
anna a test 4 1 True 0.00
anna a test 6 1 True 0.00
anna a test 7 1 True 0.00
anna a test 3 1 True 0.00
anna a test 6 1 True 0.00
anna a test 6 1 True 0.00
anna a test 3 1 False 0.00
anna a test 2 1 False 0.00
anna a test 1 1 True 0.00
anna a test 2 1 True 0.00
anna a test 1 1 True 0.00
anna a test 4 1 True 0.00
anna a test 6 1 True 0.00
anna a test 5 1 True 0.00
anna a test 1 1 True 0.00
anna a test 8 1 True 0.00
anna a test 4 1 True 0.00
anna a test 5 1 False 0.00
anna a test 0 0 True 1.00
anna a test 1 1 True 0.00
anna a test 8 1 True 0.00
anna a test 0 0 True 1.00
anna a test 5 1 True 0.00
anna a test 0 0 True 1.00
anna a test 0 0 True 1.00
anna a test 1 1 True 0.00
anna a test 6 1 True 0.00
anna a test 6 1 True 0.00
anna a test 0 0 True 1.00
anna a test 6 1 True 0.00
anna a test 1 1 True 0.00
anna a test 0 0 True 1.00
anna a test 5 1 True 0.00
anna a test 7 1 True 0.00
anna a test 0 0 True 1.00
anna a test 4 1 True 0.00
anna a test 2 1 True 0.00
anna a test 5 1 True 0.00
anna a test 5 1 True 0.00
anna a test 0 0 True 1.00
anna a test 2 1 True 0.00
anna a test 8 1 True 0.00
anna a test 8 1 True 0.00
anna a test 8 1 True 0.00
anna a test 8 1 True 0.00
anna a test 3 1 True 0.00
anna a test 7 1 True 0.00
anna a test 0 0 True 1.00
anna a test 4 1 True 0.00
anna a test 7 1 True 0.00
anna a test 0 0 True 1.00
anna a test 2 1 True 0.00
anna a test 0 0 True 1.00
anna a test 7 1 True 0.00
anna a test 0 0 True 1.00
anna a test 1 1 True 0.00
anna a test 0 0 False 1.00
anna a test 0 0 True 1.00
anna a test 5 1 True 0.00
anna a test 0 0 True 1.00
anna a training 7 0 True 1.00
anna a training 9 0 True 1.00
anna a training 9 1 True 0.00
anna a training 7 0 True 1.00
anna a training 7 0 True 1.00
anna a training 7 0 True 1.00
anna a training 9 1 True 0.00
anna a training 7 1 True 1.00
anna a training 7 1 False 1.00
anna a training 9 1 True 0.00
anna a training 8 1 True 1.00
anna a training 8 1 True 1.00
anna a training 8 1 True 1.00
anna a training 9 1 True 1.00
anna a training 8 1 True 1.00
anna a training 7 1 True 1.00
anna a training 9 0 True 1.00
anna a training 9 0 True 1.00
anna a training 9 1 True 1.00
anna a training 7 1 True 1.00
anna a training 7 0 True 1.00
anna a training 8 1 True 1.00
anna a training 7 1 True 1.00
anna a training 8 0 True 1.00
anna a training 7 0 True 1.00
anna a training 7 1 False 1.00
anna a training 9 1 True 1.00
anna a training 8 1 True 1.00
anna a training 8 0 True 0.00
anna a training 8 1 False 1.00
anna a training 8 1 True 1.00
anna a training 8 1 True 1.00
anna a training 9 1 True 1.00
anna a training 8 0 True 1.00
anna a training 9 0 True 1.00
anna a training 8 1 True 1.00
anna a training 7 1 True 1.00
anna a training 9 0 True 1.00
anna a training 8 0 True 1.00
anna a training 8 1 True 1.00
anna a training 4 1 True 1.00
anna a training 5 0 True 1.00
anna a training 5 1 True 1.00
anna a training 6 1 True 1.00
anna a training 5 0 True 1.00
anna a training 4 1 True 1.00
anna a training 6 1 True 1.00
anna a training 6 1 True 1.00
anna a training 4 1 True 0.00
anna a training 5 1 True 0.00
anna a training 4 1 False 0.00
anna a training 6 0 True 1.00
anna a training 5 1 True 1.00
anna a training 6 1 True 1.00
anna a training 6 0 True 1.00
anna a training 6 1 True 1.00
anna a training 6 1 True 1.00
anna a training 6 0 True 1.00
anna a training 6 1 True 1.00
anna a training 5 1 True 1.00
anna a training 4 0 True 1.00
anna a training 4 1 True 0.00
anna a training 5 1 True 1.00
anna a training 6 1 True 1.00
